time,transcript
30:01,HIT BY BRADLEY ROBY. FAVRE THE BEST TRIO OF CORNERS.
30:03,"FAVRE THE BEST TRIO OF CORNERS. NUMBER 29, BRADLEY ROBY, GOOD"
30:06,"NUMBER 29, BRADLEY ROBY, GOOD TECHNIQUE ON THE OUTSIDE, SEES"
30:08,"TECHNIQUE ON THE OUTSIDE, SEES CAM NEWTON THROW THE FOOTBALL"
30:10,CAM NEWTON THROW THE FOOTBALL AND JUST BEATS COTCHERY TO IT.
30:12,"AND JUST BEATS COTCHERY TO IT. YOU TAKE ROBY, CHRIS HARRIS,"
30:15,"YOU TAKE ROBY, CHRIS HARRIS, AQIB TALIB, HARD TO NAME A GROUP"
30:18,"AQIB TALIB, HARD TO NAME A GROUP OF THREE GUYS IN THIS LEAGUE"
30:19,OF THREE GUYS IN THIS LEAGUE BETTER THAN THAT.
30:21,BETTER THAN THAT. JIM: NORTMAN WILL TRY TO PIN THE
30:24,JIM: NORTMAN WILL TRY TO PIN THE BRONCOS.
30:25,BRONCOS. J.J. JANSEN SNAPS IT BACK.
30:30,J.J. JANSEN SNAPS IT BACK. NORWOOD BACK DEEP FOR DENVER.
30:32,NORWOOD BACK DEEP FOR DENVER. ARM IN THE AIR AND SECURES IT AT
30:34,ARM IN THE AIR AND SECURES IT AT THE 12.
30:54,"JIM: 10-0, DENVER."
30:57,"JIM: 10-0, DENVER. LET'S LOOK AT OUR 360 EYE"
31:00,LET'S LOOK AT OUR 360 EYE VISION.
31:01,VISION. PHIL: REMMERS LEANS GUARD AND
31:03,PHIL: REMMERS LEANS GUARD AND VON MILLER.
31:04,VON MILLER. YOU CAN WATCH ALL THE FILM YOU
31:07,"YOU CAN WATCH ALL THE FILM YOU WANT, WATCH OUT ON TV BUT IF YOU"
31:09,"WANT, WATCH OUT ON TV BUT IF YOU HAVEN'T PLAYED AGAINST A GUY IN"
31:11,"HAVEN'T PLAYED AGAINST A GUY IN THE LEAGUE, THERE'S A"
31:13,"THE LEAGUE, THERE'S A FEELING-OUT PROCESS AND I'M SURE"
31:15,FEELING-OUT PROCESS AND I'M SURE SOME OF THESE CAROLINA OFFENSIVE
31:17,SOME OF THESE CAROLINA OFFENSIVE LINEMEN ARE ON THE SIDELINE
31:20,"LINEMEN ARE ON THE SIDELINE GOING HEY, THEY ARE FAST AND"
31:22,"GOING HEY, THEY ARE FAST AND THEY'RE GOOD."
31:30,JIM: PLAY-ACTION.
31:32,JIM: PLAY-ACTION. MANNING FROM THE 5.
31:35,MANNING FROM THE 5. GETS IT INTO THE ARMS OF
31:37,GETS IT INTO THE ARMS OF SANDERS.
31:39,SANDERS. HE'S GOT 7.
31:46,"HE'S GOT 7. THAT 2011 DRAFT, THERE WERE A"
31:48,"THAT 2011 DRAFT, THERE WERE A LOT OF GREAT PLAYERS THAT CAME"
31:50,LOT OF GREAT PLAYERS THAT CAME OUT OF THAT ONE.
31:51,OUT OF THAT ONE. YOU LOOK AT THE FIRST FIVE HERE.
31:54,YOU LOOK AT THE FIRST FIVE HERE. PHIL: SOLID PICKS THERE.
31:57,"PHIL: SOLID PICKS THERE. JIM: SCIULLO JONES, J.J. WATT"
31:59,"JIM: SCIULLO JONES, J.J. WATT WAS THE 11TH PICK."
32:00,WAS THE 11TH PICK. BUT 1-2 MEETING HERE TODAY AND
32:05,BUT 1-2 MEETING HERE TODAY AND HAVING MET ALREADY ONCE IN THE
32:06,HAVING MET ALREADY ONCE IN THE BACKFIELD THAT LED TO THE GAME'S
32:08,BACKFIELD THAT LED TO THE GAME'S ONLY TOUCHDOWN SO FAR.
32:09,ONLY TOUCHDOWN SO FAR. SECOND AND 3 FOR THE BRONCOS
32:12,SECOND AND 3 FOR THE BRONCOS FROM THE 20.
32:13,FROM THE 20. IT'S ANDERSON AND THAT'S PLUGGED
32:15,IT'S ANDERSON AND THAT'S PLUGGED UP RIGHT AWAY FOR NO GAIN.
32:22,UP RIGHT AWAY FOR NO GAIN. PHIL: SHORT IN THE MIDDLE THAT
32:26,"PHIL: SHORT IN THE MIDDLE THAT TIME, NUMBER 9."
32:27,"TIME, NUMBER 9. WHEN YOU TALK ABOUT THE CAROLINA"
32:29,"WHEN YOU TALK ABOUT THE CAROLINA DEFENSE, WHICH HAPPENS ON ALL"
32:31,"DEFENSE, WHICH HAPPENS ON ALL FOOTBALL TEAMS."
32:33,"FOOTBALL TEAMS. YOU TALK ABOUT LUKE KUECHLY, THE"
32:35,"YOU TALK ABOUT LUKE KUECHLY, THE SPEED OF THOMAS DAVIS."
32:36,SPEED OF THOMAS DAVIS. THE REASON THEY'RE ALLOWED TO
32:39,THE REASON THEY'RE ALLOWED TO RUN FREE IS BECAUSE OF THE IN
32:43,RUN FREE IS BECAUSE OF THE IN SBEER INTERIORA LINE PLAY OF
32:47,SBEER INTERIORA LINE PLAY OF SHORT.
32:48,"SHORT. HERE THEY COME, KUECHLY GETS TO"
32:50,"HERE THEY COME, KUECHLY GETS TO MANNING BACK AT THE 9!"
32:55,"MANNING BACK AT THE 9! PHIL: FAVORITE BLITZ, SENDING"
32:57,"PHIL: FAVORITE BLITZ, SENDING THESE LIBRARIES UP INSIDE AND"
32:59,THESE LIBRARIES UP INSIDE AND LUKE KUECHLY JUST SO FAST.
33:02,LUKE KUECHLY JUST SO FAST. -- LINEBACKERS UP INSIDE AND
33:05,-- LINEBACKERS UP INSIDE AND KUECHLY JUST SO FAST.
33:07,KUECHLY JUST SO FAST. TIMED IT PERFECTLY TOO.
33:09,TIMED IT PERFECTLY TOO. JIM: HIS POSTSEASON PLAY JUST A
33:12,JIM: HIS POSTSEASON PLAY JUST A HUGE HIGHLIGHT REEL WITH PICK
33:15,"HUGE HIGHLIGHT REEL WITH PICK SIXES IN BOTH GAMES, THE FIRST"
33:20,"SIXES IN BOTH GAMES, THE FIRST IN POSTSEASON HISTORY TO HAVE"
33:21,IN POSTSEASON HISTORY TO HAVE BACK-TO-BACK GAMES WITH
33:23,BACK-TO-BACK GAMES WITH INTERCEPTION RETURNS FOR
33:24,INTERCEPTION RETURNS FOR TOUCHDOWNS.
33:25,TOUCHDOWNS. AND HERE'S THE RETURN TRY WITH A
33:26,AND HERE'S THE RETURN TRY WITH A FLAG OUT AGAIN.
33:30,FLAG OUT AGAIN. GETS SPUN AROUND AT ABOUT THE
33:32,GETS SPUN AROUND AT ABOUT THE 41.
33:33,"41. PHIL: THEY GOT WHAT THEY WANTED,"
33:35,"PHIL: THEY GOT WHAT THEY WANTED, A GOOD DEFENSIVE STAND TO GET"
33:38,A GOOD DEFENSIVE STAND TO GET FIELD POSITION FOR THEIR OFFENSE
33:39,FIELD POSITION FOR THEIR OFFENSE AND ANOTHER MISTAKE BY CAROLINA.
33:47,"AND ANOTHER MISTAKE BY CAROLINA. REFEREE: DURING THE RETURN,"
33:49,"REFEREE: DURING THE RETURN, ILLEGAL BLOCK IN THE BACK,"
33:52,"ILLEGAL BLOCK IN THE BACK, RETURN TEAM NUMBER 21."
33:53,RETURN TEAM NUMBER 21. A 10-YARD PENALTY FROM THE SPOT
33:55,A 10-YARD PENALTY FROM THE SPOT OF THE FOUL.
33:56,"OF THE FOUL. FIRST DOWN, CAROLINA."
34:03,"FIRST DOWN, CAROLINA. JIM: THESE TWO QUARTERBACKS,"
34:05,"JIM: THESE TWO QUARTERBACKS, BOTH OVERALL NUMBER ONE PICKS,"
34:08,"BOTH OVERALL NUMBER ONE PICKS, 13 YEARS SEPARATE THE TWO."
34:10,13 YEARS SEPARATE THE TWO. IT'S THE LARGEST AGE MARGIN FOR
34:12,IT'S THE LARGEST AGE MARGIN FOR STARTING QUARTERBACKS IN ANY
34:15,STARTING QUARTERBACKS IN ANY SUPER BOWL GAME.
34:16,SUPER BOWL GAME. NEWTON COMING IN WITH 50 TOTAL
34:20,"NEWTON COMING IN WITH 50 TOTAL TOUCHDOWNS, REGULAR AND"
34:21,"TOUCHDOWNS, REGULAR AND POSTSEASON, RUSHING AND PASSING"
34:23,"POSTSEASON, RUSHING AND PASSING ON THE YEAR."
34:24,ON THE YEAR. THAT 50 NUMBER.
34:27,THAT 50 NUMBER. HE HAD 50 TOUCHDOWNS HE
34:30,HE HAD 50 TOUCHDOWNS HE ACCOUNTED FOR AUBURN HIS SENIOR
34:33,ACCOUNTED FOR AUBURN HIS SENIOR YEAR WHEN HE LED THEM TO A
34:35,YEAR WHEN HE LED THEM TO A NATIONAL TITLE.
34:36,NATIONAL TITLE. AND THE 50 NUMBER POPS IT -- UP
34:40,AND THE 50 NUMBER POPS IT -- UP AGAIN IN THIS GAME.
34:41,AGAIN IN THIS GAME. THAT WAS SHAKY ON THE GIVE TO
34:44,"THAT WAS SHAKY ON THE GIVE TO STEWART, WHO RETURNS BUT GIVES"
34:45,"STEWART, WHO RETURNS BUT GIVES BACK A YARD."
34:46,"BACK A YARD. PHIL: YOU'RE RIGHT, NEWTON RYE"
34:49,"PHIL: YOU'RE RIGHT, NEWTON RYE TRYING TO HANG ON TO THAT"
34:51,TRYING TO HANG ON TO THAT FOOTBALL AS LONG AS HE CAN.
34:53,FOOTBALL AS LONG AS HE CAN. SO FAR THIS DENVER DEFENSE JUST
34:54,SO FAR THIS DENVER DEFENSE JUST TOO FAST.
34:55,TOO FAST. NICE RECOVERY THERE BY STEWART.
34:58,NICE RECOVERY THERE BY STEWART. THE FOOTBALL LOOKED LIKE IT WAS
34:59,THE FOOTBALL LOOKED LIKE IT WAS OUT.
35:00,OUT. TOO FAST TO BE BLOCKED RIGHT NOW
35:01,TOO FAST TO BE BLOCKED RIGHT NOW BY THE CAROLINA OFFENSE.
35:03,"BY THE CAROLINA OFFENSE. JIM: STEWART, THREE CARRIES, TWO"
35:06,"JIM: STEWART, THREE CARRIES, TWO YARDS."
35:07,YARDS. SECOND AND 11.
35:08,"SECOND AND 11. LAST MINUTE, QUARTER NUMBER ONE."
35:10,"LAST MINUTE, QUARTER NUMBER ONE. TIME FOR NEWTON TO THROW AND"
35:12,TIME FOR NEWTON TO THROW AND HE'S GOT BILLY -- FILLY BROWN ON
35:22,HE'S GOT BILLY -- FILLY BROWN ON THE SIDELINES.
35:23,THE SIDELINES. BIG GAIN FOR THE PANTHERS.
35:29,BIG GAIN FOR THE PANTHERS. PHIL: NICE THROW THAT TIME BY
35:31,PHIL: NICE THROW THAT TIME BY CAM NEWTON.
35:32,CAM NEWTON. THEY'RE GOING TO HAVE A LOT OF
35:34,THEY'RE GOING TO HAVE A LOT OF THOSE SITUATIONS.
35:35,"THOSE SITUATIONS. OUTSIDE, ONE-ON-ONE."
35:36,"OUTSIDE, ONE-ON-ONE. CAN THEY MAKE THE THROW AND"
35:39,CAN THEY MAKE THE THROW AND CATCH?
35:40,CATCH? JIM: PHILLY BROWN WITH A CATCH
35:42,JIM: PHILLY BROWN WITH A CATCH FOR 20.
35:44,FOR 20. PANTHERS HAD A TOTAL OF NINE
35:48,PANTHERS HAD A TOTAL OF NINE YARDS IN THE AIR BEFORE THAT
35:50,YARDS IN THE AIR BEFORE THAT CATCH.
35:55,CATCH. THAT'S GOING TO CLOSE OUT THE
35:57,THAT'S GOING TO CLOSE OUT THE QUARTER.
35:59,QUARTER. THAT'S THE END OF THE FIRST
36:03,THAT'S THE END OF THE FIRST QUARTER WITH THE BRONCOS LEADING
36:04,QUARTER WITH THE BRONCOS LEADING IT 10-0.
36:05,IT 10-0. WE'LL RETURN AFTER THESE
36:07,WE'LL RETURN AFTER THESE MESSAGES.
36:16,JIM: THE FIRST QUARTER FOR
36:19,JIM: THE FIRST QUARTER FOR CAROLINA THAT DIDN'T FEEL
36:20,CAROLINA THAT DIDN'T FEEL ANYTHING LIKE WHAT THEY HAD
36:22,ANYTHING LIKE WHAT THEY HAD EXPERIENCED IN THE N.F.C. TITLE
36:26,EXPERIENCED IN THE N.F.C. TITLE GAME AND THE GIGSAL ROUND.
36:29,GAME AND THE GIGSAL ROUND. SECOND QUARTER BEGINS AND CAM IS
36:33,SECOND QUARTER BEGINS AND CAM IS TEAN TAKING OFF.
36:34,TEAN TAKING OFF. RIGHT THERE NEAR THE FIRST DOWN.
36:36,"RIGHT THERE NEAR THE FIRST DOWN. HE SLIDES, GAVE HIMSELF UP SO"
36:39,"HE SLIDES, GAVE HIMSELF UP SO THEY'RE GOING TO GET HIM TO COME"
36:40,THEY'RE GOING TO GET HIM TO COME BACK.
36:41,BACK. IT'S GOING TO BE A GAME OF 10 OR
36:44,IT'S GOING TO BE A GAME OF 10 OR 11.
36:48,11. PHIL: YOU HAVE TO BE DISCIPLINED
36:50,PHIL: YOU HAVE TO BE DISCIPLINED ON THE DEFENSIVE SIDE WHEN
36:51,ON THE DEFENSIVE SIDE WHEN YOU'RE GOING TO COME AND BLITZ.
36:53,YOU'RE GOING TO COME AND BLITZ. SOMEBODY HAS TO BE SPYING THE
36:56,SOMEBODY HAS TO BE SPYING THE QUARTERBACK.
36:57,QUARTERBACK. JIM: THIS RUN GOES FOR A FIRST
36:58,JIM: THIS RUN GOES FOR A FIRST DOWN.
36:59,DOWN. PHIL: YOU LOOK AT THE FIRST
37:01,"PHIL: YOU LOOK AT THE FIRST QUARTER, A COUPLE OF THINGS."
37:02,"QUARTER, A COUPLE OF THINGS. THE DENVER DEFENSE HAS STOPPED"
37:04,THE DENVER DEFENSE HAS STOPPED THE RUN GAME AND CAM NEWTON'S
37:06,THE RUN GAME AND CAM NEWTON'S OPTION LET HIM GET FREE AND THE
37:08,OPTION LET HIM GET FREE AND THE CAROLINA PANTHERS DID NOT TAKE
37:10,CAROLINA PANTHERS DID NOT TAKE ADVANTAGE OF SOME THROWING
37:11,ADVANTAGE OF SOME THROWING OPPORTUNITIES DOWN THE FIELD.
37:13,OPPORTUNITIES DOWN THE FIELD. JIM: MOVEMENT ON THE RIGHT SIDE
37:14,JIM: MOVEMENT ON THE RIGHT SIDE WITH OLSON AND DICKSON.
37:19,"WITH OLSON AND DICKSON. REFEREE: FALSE START, OFFENSE,"
37:21,"REFEREE: FALSE START, OFFENSE, NUMBER 84."
37:23,"NUMBER 84. FIVE-YARD PENALTY, STILL FIRST"
37:25,"FIVE-YARD PENALTY, STILL FIRST DOWN."
37:26,DOWN. JIM: DEMARCUS WARE IS WEARING A
37:29,JIM: DEMARCUS WARE IS WEARING A MIKE.
37:30,MIKE. LET'S LISTEN IN.
37:31,LET'S LISTEN IN.  HE WENT THROUGH THERE.
37:34, HE WENT THROUGH THERE. I'M GOING TO GO TO THE OTHER
37:36,I'M GOING TO GO TO THE OTHER SIDE AND I'M GOING TO GET HIM.
37:45,SIDE AND I'M GOING TO GET HIM. THAT'S WHAT I'M TALKING ABOUT.
37:48,THAT'S WHAT I'M TALKING ABOUT. JIM: HERE'S A FIRST AND 15.
37:52,JIM: HERE'S A FIRST AND 15. TIME FOR NEWTON THIS TIME.
37:54,TIME FOR NEWTON THIS TIME. ROLLING OUT.
37:56,ROLLING OUT. HE'S GOT ANOTHER GOOD GAIN.
37:59,HE'S GOT ANOTHER GOOD GAIN. PICKED UP BY VON MILLER AND
38:02,PICKED UP BY VON MILLER AND DRIVEN TO THE GROUND.
38:07,DRIVEN TO THE GROUND. SOME OF THE PANTHERS ON THE
38:09,SOME OF THE PANTHERS ON THE SIDELINE DIDN'T LIKE IT.
38:11,SIDELINE DIDN'T LIKE IT. PHIL: I LOVE THE FACT THAT CAM
38:14,PHIL: I LOVE THE FACT THAT CAM NEWTON GET OUTS OF THERE.
38:15,"NEWTON GET OUTS OF THERE. THE COVERAGE, WE'VE TALKED ABOUT"
38:17,"THE COVERAGE, WE'VE TALKED ABOUT IT, GREG OLSEN SLIPS AND FALLS"
38:21,"IT, GREG OLSEN SLIPS AND FALLS AND CAM NEWTON ONCE AGAIN GETS"
38:25,AND CAM NEWTON ONCE AGAIN GETS OUTSIDE AT THE SAME TIME.
38:29,OUTSIDE AT THE SAME TIME. -- CONTAINMENT.
38:32,-- CONTAINMENT. THE DENVER BRONCOS LOVE THE FACT
38:35,THE DENVER BRONCOS LOVE THE FACT THAT THEY THINK THEY CAN COVER
38:37,THAT THEY THINK THEY CAN COVER THESE WIDE RECEIVERS DOWN THE
38:38,THESE WIDE RECEIVERS DOWN THE FIELD.
38:39,FIELD. JIM: THAT WENT FOR 12.
38:40,JIM: THAT WENT FOR 12. IT'S A SECOND AND 3 AND STEWART
38:42,IT'S A SECOND AND 3 AND STEWART IS STOPPED ONE YARD SHORT OF THE
38:46,IS STOPPED ONE YARD SHORT OF THE FIRST BY TREVATHAN.
38:49,FIRST BY TREVATHAN. AND LET'S LOOK AT THE NEXT GEN
38:53,AND LET'S LOOK AT THE NEXT GEN STATS PRESENTED BY
38:54,STATS PRESENTED BY MERCEDES-BENZ.
38:58,MERCEDES-BENZ. PHIL: WOW.
38:59,PHIL: WOW. YOU SEE HOW FAST CAM NEWTON IS.
39:04,YOU SEE HOW FAST CAM NEWTON IS. THEY GOT HIM FASTER THAN ALL
39:06,THEY GOT HIM FASTER THAN ALL THOSE LINEBACKERS.
39:07,THOSE LINEBACKERS. I DON'T KNOW IF THEY ARE.
39:09,"I DON'T KNOW IF THEY ARE. THAT TELLS YOU, THE SIZE AND"
39:11,"THAT TELLS YOU, THE SIZE AND SPEED AT QUARTERBACK ONE OF THE"
39:12,SPEED AT QUARTERBACK ONE OF THE BIG CONCERNS FOR DENVER.
39:13,BIG CONCERNS FOR DENVER. THEY HAVE A LOT OF DIFFERENT
39:15,THEY HAVE A LOT OF DIFFERENT DEFENSES READY FOR IT.
39:17,DEFENSES READY FOR IT. SO FAR I HAVEN'T SEEN SOME OF
39:19,SO FAR I HAVEN'T SEEN SOME OF THOSE I SAW IN PRACTICE YET.
39:21,THOSE I SAW IN PRACTICE YET. JIM: THIRD AND 1.
39:22,JIM: THIRD AND 1. AN UNBALANCED LINE FOR CAROLINA
39:24,AN UNBALANCED LINE FOR CAROLINA AND HE'S GOING TO SWING IT BACK
39:26,AND HE'S GOING TO SWING IT BACK THE OTHER SIDE AND HE'S GOT GREG
39:28,THE OTHER SIDE AND HE'S GOT GREG OLSEN.
39:32,OLSEN. THE PANTHERS' OFFENSE PUTTING
39:39,THE PANTHERS' OFFENSE PUTTING SOMETHING TOGETHER FOR THE FIRST
39:40,SOMETHING TOGETHER FOR THE FIRST TIME.
39:41,TIME. PHIL: UNBALANCED LINE BY SHULA.
39:46,PHIL: UNBALANCED LINE BY SHULA. THE OFFENSE IS CHASING CAM
39:48,THE OFFENSE IS CHASING CAM NEWTON GOING TO THE RIGHT.
39:50,NEWTON GOING TO THE RIGHT. OLSEN GOES ACROSS THE FIELD.
39:52,OLSEN GOES ACROSS THE FIELD. LOOK HOW LONG HE SOLD IT AND
39:54,LOOK HOW LONG HE SOLD IT AND BLOCKED.
39:55,BLOCKED. THAT'S WHAT FINALLY ALLOWED HIM
39:58,THAT'S WHAT FINALLY ALLOWED HIM TO BE OPEN FOR THE THROW.
40:00,TO BE OPEN FOR THE THROW. JIM: THEIR FIRST TRIP OF THIS
40:02,JIM: THEIR FIRST TRIP OF THIS SUPER BOWL INTO THE RED ZONE AT
40:05,SUPER BOWL INTO THE RED ZONE AT THE 15.
40:07,THE 15. THAT LAST PLAY GAINED 19.
40:10,THAT LAST PLAY GAINED 19. A DRIVE THAT BEGAN BACK AT THE
40:12,A DRIVE THAT BEGAN BACK AT THE CAROLINA 27.
40:13,CAROLINA 27. CAM HAS PHILLY BROWN AND HE'S
40:16,CAM HAS PHILLY BROWN AND HE'S TWISTED OUT OF BOUNDS AND A
40:17,TWISTED OUT OF BOUNDS AND A FACEMASK CALL.
40:19,FACEMASK CALL. TALIB IS GOING TO BE FLAGGED FOR
40:21,TALIB IS GOING TO BE FLAGGED FOR THE SECOND TIME IN THIS HALF.
40:31,THE SECOND TIME IN THIS HALF. PHIL: THERE'S NO DOUBT HE
40:32,PHIL: THERE'S NO DOUBT HE GRABBED THE FACEMASK TO TACKLE
40:35,GRABBED THE FACEMASK TO TACKLE CORY BROWN.
40:37,"CORY BROWN. REFEREE: PERSONAL FOUL, GRABBING"
40:39,"REFEREE: PERSONAL FOUL, GRABBING THE FACEMASK, DEFENSE, NUMBER"
40:41,"THE FACEMASK, DEFENSE, NUMBER 21."
40:43,21. HALF THE DISTANCE TO THE GOAL
40:45,HALF THE DISTANCE TO THE GOAL LINE.
40:46,"LINE. PHIL: FROM RIGHT TO LEFT, COREY"
40:48,"PHIL: FROM RIGHT TO LEFT, COREY BROWN GETS A STEP ON AQIB TALIB."
40:54,BROWN GETS A STEP ON AQIB TALIB. TALIB JUST MAKING SURE HE GETS
40:56,TALIB JUST MAKING SURE HE GETS THE TACKLE.
40:57,THE TACKLE. REALLY DANGEROUS PLAY.
40:59,"REALLY DANGEROUS PLAY. JIM: THEY MARK THE FOOTBALL, AS"
41:01,"JIM: THEY MARK THE FOOTBALL, AS WE LOOK AT OUR PYLON CAM, INSIDE"
41:03,"WE LOOK AT OUR PYLON CAM, INSIDE OF THE 1."
41:10,OF THE 1. BOTH STEWART AND TOLBERT IN THE
41:14,BOTH STEWART AND TOLBERT IN THE BACKFIELD.
41:15,BACKFIELD. FIRST AND GOAL.
41:16,FIRST AND GOAL. STEWART.
41:17,STEWART. AND IN WITH A CAROLINA
41:19,AND IN WITH A CAROLINA TOUCHDOWN!
41:31,TOUCHDOWN! PHIL: THAT WILL GIVE CONFIDENCE
41:32,PHIL: THAT WILL GIVE CONFIDENCE THAT DRIVE TO THIS CAROLINA
41:34,THAT DRIVE TO THIS CAROLINA OFFENSE.
41:35,OFFENSE. A COUPLE OF CAM NEWTON RUNS.
41:38,A COUPLE OF CAM NEWTON RUNS. A TREMENDOUS PLAY CALL BY MIKE
41:41,A TREMENDOUS PLAY CALL BY MIKE SHULA WITH THE UNBALANCED LINE
41:43,SHULA WITH THE UNBALANCED LINE AND SENDING OLSEN ACROSS THE
41:46,AND SENDING OLSEN ACROSS THE FORMATION FOR A BIG GAIN.
41:48,FORMATION FOR A BIG GAIN. HOW ABOUT THAT JUMP?
41:50,"HOW ABOUT THAT JUMP? JIM: YEAH, HIS FOOT MUST BE OK."
41:53,"JIM: YEAH, HIS FOOT MUST BE OK. PHIL: YOU DON'T SEE THAT JUMP"
41:54,PHIL: YOU DON'T SEE THAT JUMP PLAY TOO MUCH IN THE NFL ANYMORE
41:57,PLAY TOO MUCH IN THE NFL ANYMORE BECAUSE DEFENSIVE LINEMEN MAKE
42:00,BECAUSE DEFENSIVE LINEMEN MAKE SO MUCH PENETRATION.
42:01,SO MUCH PENETRATION. LOOKED LIKE MARCUS ALLEN.
42:03,"LOOKED LIKE MARCUS ALLEN. JIM: I WAS GOING TO SAY, IN THAT"
42:06,"JIM: I WAS GOING TO SAY, IN THAT PARADE OF M.V.P.'S YOU JUST SAW."
42:11,PARADE OF M.V.P.'S YOU JUST SAW. GANO'S EXTRA POINT IS GOOD BUT
42:13,GANO'S EXTRA POINT IS GOOD BUT THERE IS A FLAG ON THE P.A.T.
42:18,THERE IS A FLAG ON THE P.A.T. MIGHT HAVE BEEN TALIB AGAIN.
42:20,MIGHT HAVE BEEN TALIB AGAIN. HE MIGHT HAVE BEEN OFFSIDES
42:22,HE MIGHT HAVE BEEN OFFSIDES HERE.
42:33,HERE. NUDGES IT'S A 73-YARD TOUCHDOWN
42:36,NUDGES IT'S A 73-YARD TOUCHDOWN DRIVE BY CAROLINA.
42:38,"DRIVE BY CAROLINA. -- NONETHELESS, IT'S A 73-YARD"
42:41,"-- NONETHELESS, IT'S A 73-YARD TOUCHDOWN DRIVE BY CAROLINA."
42:43,"TOUCHDOWN DRIVE BY CAROLINA. REFEREE: OFFSIDES, DEFENSE,"
42:44,"REFEREE: OFFSIDES, DEFENSE, NUMBER 21."
42:47,NUMBER 21. THE FIVE-YARD PENALTY WILL BE
42:50,THE FIVE-YARD PENALTY WILL BE ASSESSED ON THE KICKOFF.
42:51,ASSESSED ON THE KICKOFF. P.A.T. IS GOOD.
42:53,P.A.T. IS GOOD. JIM: A ROUGH START HERE FOR
42:57,"JIM: A ROUGH START HERE FOR TALIB, FLAGGED THREE TIMES."
42:59,"TALIB, FLAGGED THREE TIMES. JONATHAN STEWART HAS A SUPER"
43:00,JONATHAN STEWART HAS A SUPER BOWL TOUCHDOWN AND HE'S GOT
43:02,BOWL TOUCHDOWN AND HE'S GOT CAROLINA ON THE BOARD.
43:10,JIM: THE PANTHERS TAKE IT DOWN
43:12,JIM: THE PANTHERS TAKE IT DOWN THE FIELD.
43:14,THE FIELD. THINGS CERTAINLY OPENED UP WITH
43:16,THINGS CERTAINLY OPENED UP WITH CAM RUNNING THE FOOTBALL A
43:17,CAM RUNNING THE FOOTBALL A COUPLE OF TIMES.
43:18,COUPLE OF TIMES. TWO RUSHES FOR 23 YARDS.
43:20,TWO RUSHES FOR 23 YARDS. HE WAS 4-4 PASSING ON THAT
43:22,HE WAS 4-4 PASSING ON THAT TOUCHDOWN DRIVE THAT ENDED WITH
43:25,TOUCHDOWN DRIVE THAT ENDED WITH THE JONATHAN STEWART DIVE OVER
43:26,THE JONATHAN STEWART DIVE OVER THE TOP.
43:27,THE TOP. FROM A YARD OUT.
43:30,FROM A YARD OUT. AND THEY'RE KICKING FROM THE 40
43:33,AND THEY'RE KICKING FROM THE 40 BECAUSE OF THE TALIB PENALTY.
43:38,BECAUSE OF THE TALIB PENALTY. AND THAT BOUNCES THROUGH THE
43:39,AND THAT BOUNCES THROUGH THE BACK OF THE END ZONE.
43:46,BACK OF THE END ZONE. SOME SERIOUS HANG TIME HERE FOR
43:48,SOME SERIOUS HANG TIME HERE FOR JONATHAN STEWART.
43:49,JONATHAN STEWART. PHIL: IT REALLY IS.
43:50,PHIL: IT REALLY IS. GOOD BLOCK UP FRONT JUST ALLOWS
43:52,GOOD BLOCK UP FRONT JUST ALLOWS HIM THE CHANCE TO GET HIS FEET
43:55,HIM THE CHANCE TO GET HIS FEET UNDER HIS SHOULDERS AND JUMP SO
43:57,UNDER HIS SHOULDERS AND JUMP SO HIGH TO GET THAT TOUCHDOWN.
43:59,HIGH TO GET THAT TOUCHDOWN. GREAT JOB BY STEWART.
44:04,"GREAT JOB BY STEWART. CAROLINA, YOU STOP THEIR RUN"
44:06,"CAROLINA, YOU STOP THEIR RUN GAME, YOU STILL HAVE TO STOP THE"
44:09,"GAME, YOU STILL HAVE TO STOP THE PASSING OF CAM NEWTON, AND HIM"
44:12,"PASSING OF CAM NEWTON, AND HIM RUNNING FROM DROPBACK"
44:13,RUNNING FROM DROPBACK SITUATIONS.
44:20,SITUATIONS. JIM: MANNING SWITCHES THINGS UP
44:21,JIM: MANNING SWITCHES THINGS UP AT THE LINE OF SCRIMMAGE.
44:23,AT THE LINE OF SCRIMMAGE. AND HE'S TRIPPED UP.
44:24,AND HE'S TRIPPED UP. HE'S DOWN.
44:25,HE'S DOWN. WAS HE TOUCHED DOWN?
44:27,WAS HE TOUCHED DOWN? NOW THE BALL SQUIRTS OUT OF HIDS
44:30,NOW THE BALL SQUIRTS OUT OF HIDS HIS HANDS AND IS PICKED UP BY
44:34,HIS HANDS AND IS PICKED UP BY VIRGIL GREEN.
44:36,"VIRGIL GREEN. PHIL: IT WILL BE INCOMPLETE,"
44:38,"PHIL: IT WILL BE INCOMPLETE, THROWING IT UNDERHANDED."
44:40,"THROWING IT UNDERHANDED. JIM: THERE WAS THAT ONE POINT,"
44:42,"JIM: THERE WAS THAT ONE POINT, TOO, WHERE HE SLIPPED AND DID E"
44:49,"TOO, WHERE HE SLIPPED AND DID E LY TOUCH HIM AND YES, HE DID."
44:52,"LY TOUCH HIM AND YES, HE DID. RON RIVERA WOULD HAVE TO"
44:53,RON RIVERA WOULD HAVE TO CHALLENGE THAT.
